Nose,Neck,RShoulder,RElbow,RWrist,LShoulder,LElbow,LWrist,MidHip,RHip,RKnee,RAnkle,LHip,LKnee,LAnkle,REye,LEye,REar,LEar,LBigToe,LSmallToe,LHeel,RBigToe,RSmallToe,RHeel,Background
"0.860448, 218.307, 1207.28","0.814442, 1115.86, 324.21","1024.82, 0.762874, 300.673","0.83942, 459.651, 1004.12","0.810339, 330.105, 1119.09","1192.56, 0.676847, 344.934","512.608, 0.748868, 1210.23","0.714392, 1218.99, 389.016","0.540777, 665.691, 1092.38","1024.76, 0.516261, 662.706","0.628699, 898.21, 998.201","0.0854693, 1074.89, 974.602","0.529781, 668.65, 1157.16","0.698015, 1233.56, 901.037",0,"0.860968, 194.636, 1186.52","0.515494, 194.771, 1210.15","0.841909, 203.565, 1118.82",0,0,0,0,0,0,0,
"0.841976, 218.195, 1213.23","0.809826, 330.158, 1119.07","0.734048, 1042.37, 300.768","0.811634, 459.63, 1015.94","1136.59, 0.82237, 333.041","0.694441, 356.655, 1207.17","0.814895, 1233.61, 524.442","400.82, 0.744915, 1239.56","656.844, 0.550179, 1095.27","0.502384, 650.947, 1027.79","0.63575, 1001.29, 889.357","0.133645, 1074.89, 974.808","1160.18, 665.627, 0.546307","0.672362, 889.396, 1221.93","0.1129, 1074.89, 1230.77","0.857631, 1189.69, 191.852","0.383371, 194.674, 1213.28","0.784214, 212.392, 1127.82",0,0,0,0,0,0,0,
"0.826552, 218.288, 1227.85","0.7928, 1139.38, 333.013","0.7399, 1051.21, 303.671","1024.71, 0.827227, 459.56","336.024, 0.837751, 1142.54","1216.03, 0.676156, 356.666","0.801601, 1236.67, 527.258","1248.45, 0.690902, 394.91","0.50856, 1098.35, 659.801","0.480516, 650.955, 1039.51","0.620468, 1018.78, 901.135","0.082067, 977.699, 1074.88","0.529036, 665.659, 1165.98","0.691722, 1219.04, 901.045","0.0548932, 1074.9, 1230.75","0.858063, 194.767, 1204.3","0.507634, 197.674, 1230.83","1136.53, 0.785984, 215.34",0,0,0,0,0,0,0,
"0.892236, 1233.57, 221.127","0.817459, 1148.35, 335.976","0.746036, 309.514, 1063.04","0.781669, 459.684, 1036.55","336.054, 0.811556, 1151.31","0.757827, 1236.68, 359.578","0.851009, 1257.33, 530.227","0.737575, 409.522, 1263.15","0.515012, 1107.18, 668.613","656.842, 0.486325, 1045.23","904, 0.615435, 1021.8","0.0822473, 1074.89, 980.647","0.532104, 1169.04, 671.61","904.104, 0.705964, 1218.99","0.0707187, 1074.89, 1230.74","0.909998, 197.69, 1207.24","0.895172, 1233.85, 197.761","0.844939, 1139.61, 215.362",0,0,0,0,0,0,0,
"0.923431, 1236.54, 221.223","0.811379, 338.842, 1148.39","312.443, 0.765674, 1068.83","0.806447, 459.659, 1039.5","0.829418, 338.895, 1157.19","0.744315, 1233.82, 362.519","0.816548, 530.212, 1263.11","0.711821, 1277.9, 406.708","0.527859, 665.684, 1116.02","1048.28, 0.501193, 659.775","1024.85, 0.601568, 898.142","0.0772416, 1074.89, 989.386","0.5301, 668.656, 1183.67","904.024, 0.650491, 1230.74","0.0701208, 1074.89, 1230.81","0.927687, 1210.22, 197.745","0.877124, 197.817, 1239.56","0.909505, 221.084, 1142.46",0,0,0,0,0,0,0,
"0.922466, 1236.61, 221.165","0.799167, 335.973, 1151.3","312.385, 0.77795, 1068.86","0.81712, 459.715, 1039.51","0.829266, 338.983, 1157.21","0.724841, 1233.82, 359.533","1280.93, 0.850138, 527.258","0.711741, 1283.75, 391.911","0.560176, 665.634, 1116.11","1048.4, 0.528479, 656.877","0.636562, 1027.73, 892.348","0.0918638, 1074.89, 989.478","0.572945, 1186.55, 668.6","904.097, 1233.57, 0.707721","0.051913, 1233.57, 1074.9","0.93339, 1210.27, 197.703","0.864798, 197.77, 1239.67","0.893639, 1145.37, 221.128",0,0,0,0,0,0,0,
"0.907705, 1236.56, 221.299","1160.18, 0.811592, 335.935","0.766466, 1068.88, 309.579","0.819343, 459.627, 1039.46","0.782576, 338.865, 1157.15","0.662719, 356.645, 1245.53","0.824439, 1289.6, 524.376","0.699029, 394.938, 1283.8","656.831, 1121.83, 0.546884","648.034, 0.514068, 1060.02","0.679346, 1027.69, 886.411","0.112148, 1074.88, 995.214","0.557651, 1189.55, 662.767","0.708245, 1233.62, 898.124","0.0732367, 1074.9, 1230.79","0.918527, 1210.31, 197.671","0.856031, 197.748, 1239.61","0.861881, 218.25, 1142.6",0,0,0,0,0,0,0,
"0.812357, 1221.92, 215.373","1160.11, 0.780189, 333.043","312.487, 1065.9, 0.756185","0.773798, 462.55, 1030.69","0.784593, 1142.6, 335.963","0.683366, 347.841, 1251.36","1304.37, 0.838066, 506.862","0.671655, 385.968, 1292.57","656.871, 0.534909, 1124.86","0.51882, 650.97, 1060.12","0.641457, 889.385, 1030.61","0.115623, 1074.89, 998.127","1192.52, 0.544138, 662.731","0.703077, 1233.6, 892.26","0.0609405, 1233.58, 1074.9","0.810216, 1198.37, 191.772","0.877387, 1233.62, 194.752","0.85329, 1139.64, 206.601",0,0,0,0,0,0,0,
"197.792, 0.888705, 1077.72","0.826154, 1115.96, 324.25","0.786756, 338.879, 1004.14","0.863345, 953.992, 503.726","368.418, 0.756195, 1021.68","1224.93, 0.756988, 315.507","0.811545, 489.147, 1286.72","0.795848, 365.387, 1213.14","0.537815, 1145.47, 671.534","0.547282, 677.434, 1071.89","1048.18, 0.510999, 912.934","0.0717173, 1074.89, 1039.51","1224.91, 665.701, 0.497632","904.075, 0.534784, 1295.57","0.0574466, 1354.44, 1074.89","0.882825, 1057.17, 177.219","176.987, 0.885325, 1098.44","0.722839, 1042.37, 203.579","0.898993, 197.678, 1142.4",0,0,0,0,0,0,
"1080.68, 0.867294, 197.632","0.839796, 321.332, 1118.98","0.755946, 335.965, 1015.89","0.802655, 497.862, 954.276","1024.88, 0.620877, 362.527","0.7706, 1233.61, 315.476","0.838565, 1286.69, 486.12","0.78672, 1210.15, 362.586","671.51, 0.526272, 1151.32","674.487, 0.542616, 1074.75","1048.38, 0.546176, 912.912","0.0753785, 1042.44, 1074.88","0.49386, 665.693, 1230.76","0.524965, 898.198, 1295.47","1360.35, 1074.88, 0.062381","0.931026, 1065.94, 177.029","0.876497, 1107.19, 174.211","200.567, 0.740373, 1045.33","0.857264, 1148.33, 197.735",0,0,0,0,0,0,
"0.856451, 1083.62, 197.735","0.77091, 1130.69, 318.517","0.738263, 333.032, 1021.91","968.813, 489.079, 0.787163","1024.89, 0.646435, 365.397","0.758001, 315.361, 1236.67","0.826978, 483.296, 1286.77","344.964, 0.690863, 1195.44","1160.11, 0.543834, 668.654","0.521324, 1086.58, 671.58","0.573704, 906.964, 1051.3","0.0886077, 1074.89, 1045.29","0.509482, 1233.69, 665.698","0.514732, 1298.42, 898.213",0,"176.973, 0.940879, 1068.9","1112.96, 0.877489, 174.227","1048.26, 194.807, 0.355852","1160.07, 0.828263, 197.549",0,0,0,0,0,0,
"200.538, 0.904877, 1092.32","318.434, 0.837922, 1142.54","0.687043, 327.178, 1039.48","0.853641, 977.537, 486.179","0.744296, 362.636, 1036.51","0.741951, 315.32, 1251.37","0.811032, 1289.71, 483.092","0.773308, 330.106, 1189.65","0.525204, 1165.94, 662.707","0.530493, 665.638, 1092.5","904.09, 0.581508, 1060.06","0.0761296, 1074.89, 1045.37","0.480494, 1236.79, 662.697","1304.23, 0.523184, 912.919",0,"0.917517, 177.221, 1071.92","176.956, 0.938121, 1115.94","200.649, 1065.94, 0.0774772","0.880272, 194.683, 1166",0,0,0,0,0,0,
"200.57, 0.91811, 1092.53","0.81697, 1163.03, 318.502","0.647237, 1060.08, 324.232","992.35, 0.792578, 486.092","1048.26, 353.678, 0.643579","0.756082, 315.347, 1260.27","0.779028, 477.33, 1295.52","0.815088, 321.272, 1189.68","0.513372, 1169.04, 662.716","0.526916, 665.641, 1095.53","904.109, 0.665312, 1068.82","0.0906759, 1074.89, 1045.43","0.47224, 1245.49, 662.739","1304.33, 0.602065, 933.564",0,"0.870906, 177.234, 1077.8","0.943916, 177.017, 1118.8",0,"0.83012, 194.754, 1174.86",0,0,0,0,0,0,
"0.854873, 1098.45, 203.558","0.773283, 1169.06, 324.303","336.033, 0.670269, 1074.83","0.814792, 1001.34, 483.236","0.605364, 1054.23, 359.505","0.753897, 315.427, 1277.8","0.766284, 465.56, 1301.32","1192.6, 0.850337, 318.272","0.519064, 668.576, 1180.72","1104.25, 0.501618, 668.595","0.623944, 906.957, 1071.79","1048.37, 1074.89, 0.0844959","0.494138, 668.59, 1254.3","0.657641, 1307.24, 948.265",0,"0.898574, 1092.51, 182.978","0.8861, 177.149, 1124.81",0,"0.887164, 194.793, 1186.64",0,0,0,0,0,0,
"200.672, 0.858901, 1110.04","0.837805, 321.303, 1189.52","0.695852, 333.099, 1095.36","1024.63, 0.832117, 483.138","0.600856, 362.486, 1071.95","312.421, 0.746033, 1283.77","1304.36, 0.831979, 459.767","312.476, 0.838618, 1195.49","0.507745, 674.482, 1189.68","0.505988, 674.47, 1118.92","927.528, 0.585874, 1071.94","0.0996625, 1074.88, 1051.24","0.466854, 1266.13, 677.431","0.582292, 1310.21, 951.158",0,"0.869938, 180.146, 1095.52","0.878902, 177.195, 1133.7",0,"1192.57, 0.852, 197.682",0,0,0,0,0,0,
"200.795, 0.935342, 1116.11","321.348, 1201.34, 0.792794","0.736301, 1098.38, 341.809","0.479477, 489.068, 1042.42","0.0809126, 1065.9, 439.057","0.719491, 300.768, 1301.39","0.818301, 459.528, 1295.55","312.432, 0.815798, 1198.35","0.462818, 1201.29, 668.601","0.447596, 665.661, 1127.75","904.139, 0.688929, 1092.42","0.116374, 1074.88, 1051.34","0.457473, 668.659, 1277.78","0.605218, 948.228, 1310.21",0,"1112.95, 0.817168, 182.974","0.928497, 1139.63, 179.998",0,"0.84484, 194.763, 1210.04",0,0,0,0,0,0,
"200.749, 1121.94, 0.872368","0.875613, 1213.22, 318.372","0.802656, 338.978, 1116.06","0.617557, 1057.15, 500.799","0.342827, 650.956, 1051.25","0.76912, 1313.15, 294.951","456.637, 0.843491, 1283.83","0.812053, 1204.28, 309.465","0.509003, 668.631, 1213.1","0.485549, 665.664, 1142.53","0.670378, 1101.28, 909.989","0.0848937, 1074.88, 1063.05","0.475367, 1283.72, 671.591","0.492399, 948.2, 1319.09",0,"0.887568, 177.258, 1118.91","0.870424, 177.063, 1148.36",0,"1216.14, 185.952, 0.795285",0,0,0,0,0,0,
"1136.48, 0.877225, 200.583","318.284, 0.852919, 1230.75","336.068, 0.699453, 1130.69","0.715526, 1074.8, 492.006","0.251541, 356.626, 1095.43","0.768994, 294.929, 1327.94","1280.84, 0.834431, 456.573","0.811885, 1201.36, 297.755","0.494578, 674.486, 1230.72","0.491308, 1163.01, 671.604","0.686674, 1115.86, 915.877","0.0752188, 1074.89, 1068.79","674.52, 1298.51, 0.47659","0.610829, 1322.04, 951.077",0,"0.592864, 177.19, 1130.66","1160.02, 177.043, 0.879766",0,"0.795432, 1227.88, 188.855",0,0,0,0,0,0,
"200.786, 0.899534, 1139.55","0.817453, 315.492, 1239.64","0.697809, 1157.18, 335.936","0.752299, 489.065, 1098.44","0.685531, 1098.36, 362.477","0.770104, 1333.75, 294.791","0.793136, 450.856, 1277.91","0.80831, 294.927, 1207.23","0.513939, 1233.77, 671.57","0.50951, 668.631, 1166.07","0.713196, 909.964, 1119.03","0.134534, 1074.89, 1071.92","0.476598, 674.51, 1301.45","0.626263, 1324.96, 951.145",0,"0.498053, 177.148, 1139.51","0.92058, 177.105, 1163.17",0,"0.821854, 194.652, 1236.67",0,0,0,0,0,0,
"0.880504, 203.606, 1142.46","312.536, 0.823939, 1260.16","0.700793, 327.166, 1183.69","1136.59, 0.64067, 483.271","0.595033, 371.396, 1110.07","294.703, 0.762143, 1342.58","0.787206, 450.854, 1277.78","0.830791, 297.762, 1210.11","0.493896, 1242.53, 668.651","0.487066, 662.761, 1183.65","0.687803, 907.097, 1124.89","0.174539, 1089.47, 1074.89","0.476725, 1307.32, 671.578","0.5959, 945.228, 1324.98",0,"0.282111, 180.021, 1142.47","0.907605, 177.125, 1166.07",0,"0.788974, 185.985, 1245.46",0,0,0,0,0,"0.0535059, 1074.9, 1083.66",
"0.821816, 1145.46, 206.481","0.779291, 309.511, 1263.21","1192.47, 0.751886, 318.41","0.740913, 1145.41, 483.198","0.807449, 365.414, 1119.01","0.780741, 1345.55, 291.974","1272.03, 0.788857, 453.71","0.842054, 297.808, 1207.28","0.543221, 1257.13, 668.595","0.551657, 1189.58, 662.761","0.720532, 1139.51, 892.337","0.13648, 1074.88, 1110.13","0.501917, 1316.14, 671.556","0.580902, 939.398, 1327.79",0,"0.1529, 1145.52, 180.008","0.868134, 1169.06, 177.146",0,"0.832317, 180.093, 1245.52",0,0,0,0,0,0,
"0.801209, 1154.24, 206.561","0.760371, 309.473, 1271.98","318.329, 0.713923, 1198.45","0.777359, 483.089, 1165.96","368.4, 0.713606, 1130.71","0.773421, 291.999, 1348.41","456.623, 0.843094, 1260.37","0.788067, 300.762, 1207.25","0.533415, 1260.35, 653.921","648.086, 0.521745, 1204.31","0.709667, 1145.45, 883.568","0.155312, 1130.69, 1074.88","0.505209, 662.69, 1327.79","0.623522, 948.217, 1327.83",0,"0.156944, 180.089, 1157.25","0.85056, 1177.76, 180.03",0,"0.828901, 1251.31, 183.034",0,0,0,0,0,"0.051729, 1074.89, 1133.61",
"1160.11, 0.823172, 215.377","1280.8, 0.810681, 306.562","0.732077, 315.484, 1213.11","480.31, 0.742737, 1186.52","0.740852, 1139.52, 380.127","0.80141, 291.956, 1351.34","0.818361, 1257.28, 453.722","0.801494, 306.586, 1207.15","0.510955, 650.984, 1269.08","648.032, 0.542599, 1213.13","880.625, 0.692641, 1157.2","0.208314, 1162.91, 1074.88","0.484689, 659.752, 1327.82","0.585822, 942.357, 1327.8",0,"0.0692037, 1163.05, 182.99","0.848873, 1177.83, 180.106",0,"1248.46, 0.844977, 180.073",0,0,0,"0.0503001, 1074.91, 1166.04",0,"0.0827121, 1074.9, 1163.19",
"0.852024, 218.295, 1163.03","1280.9, 0.824198, 300.685","0.723668, 315.319, 1213.23","480.124, 0.709982, 1189.61","0.712223, 1145.39, 380.208","0.796974, 291.909, 1351.39","0.771203, 1251.37, 453.663","0.820374, 315.272, 1198.43","0.526625, 1274.92, 647.968","1216.15, 0.530362, 645.048","883.432, 0.688196, 1163.15","0.278814, 1074.88, 1183.7","0.484568, 650.957, 1327.89","0.584819, 939.353, 1324.9",0,"0.0793669, 1163.11, 188.829","0.845333, 1180.73, 182.941",0,"0.826236, 1251.36, 183.046",0,0,0,0,0,"0.117471, 1074.91, 1189.52",
"0.849886, 1163.12, 215.411","0.777541, 1283.83, 303.668","318.312, 0.705268, 1230.7","0.617764, 1210.23, 477.317","0.625121, 1148.38, 374.272","0.800755, 291.92, 1351.47","0.771865, 450.825, 1236.82","0.789947, 306.622, 1195.46","1280.81, 0.531094, 650.942","0.519273, 1230.75, 647.993","1168.97, 0.676459, 877.623","0.380646, 1074.87, 1213.07","0.473564, 1330.85, 659.754","0.620511, 1322.02, 939.373",0,"0.104218, 1163.17, 191.757","0.833214, 185.895, 1180.79",0,"0.823345, 185.894, 1251.32",0,0,0,"0.0835361, 1218.99, 1074.9","0.0705381, 1074.92, 1213.18","0.167011, 1074.9, 1219.01",
"0.857204, 1165.95, 215.408","0.775108, 297.872, 1283.87","0.703442, 315.468, 1230.78","477.343, 0.650587, 1213.15","0.685798, 1157.17, 383.064","0.768817, 291.809, 1351.36","0.755095, 1236.68, 447.904","0.80638, 1189.69, 303.694","0.541364, 1283.8, 645.035","0.531674, 642.095, 1236.65","0.662768, 1186.5, 874.665","1248.4, 1074.89, 0.126179","648.031, 1330.92, 0.484018","0.608031, 921.711, 1307.43",0,"0.0898111, 194.688, 1165.98","0.837464, 185.946, 1183.65",0,"0.838249, 1254.23, 191.79",0,0,0,0,0,0,
"221.191, 0.896085, 1165.99","0.716065, 300.732, 1286.8","0.660339, 1236.58, 318.286","0.550882, 1210.07, 462.601","1160.15, 0.272539, 362.454","0.758286, 291.875, 1351.31","0.716775, 1233.75, 447.848","0.813842, 309.481, 1189.73","648.077, 0.534771, 1286.68","647.966, 0.525497, 1239.56","1192.52, 0.659408, 877.616","0.155968, 1266.08, 1074.89","656.86, 0.479575, 1330.95","0.623709, 924.718, 1310.19",0,"0.0883525, 197.53, 1166","0.869505, 194.691, 1183.71",0,"0.850663, 194.676, 1251.42",0,0,0,0,0,"1280.7, 1074.91, 0.0676834",
"224.142, 0.905592, 1166","0.700824, 1289.69, 303.668","0.668374, 318.477, 1239.65","0.67937, 1210.24, 462.679","0.528603, 1163.12, 383.047","0.713033, 291.87, 1342.67","0.700482, 1233.6, 447.889","312.432, 0.842051, 1189.65","648.053, 0.512297, 1292.6","1248.47, 0.478706, 647.974","0.665561, 1210.25, 883.395","0.123922, 1074.9, 1283.89","0.462913, 1333.83, 653.892","0.617081, 1313.15, 927.616",0,"200.519, 1165.97, 0.0623477","0.886195, 197.551, 1183.69",0,"1248.45, 0.849286, 194.78",0,0,0,0,0,0,
"224.304, 0.895447, 1166.01","0.706501, 1292.56, 303.67","0.662414, 318.474, 1239.69","0.637873, 465.517, 1213.03","0.479658, 386.096, 1165.96","0.732397, 1345.54, 291.881","0.709349, 442.027, 1230.71","312.509, 0.85205, 1189.57","0.515678, 642.152, 1292.61","0.48799, 636.273, 1254.35","0.536908, 1236.68, 901.17","1304.27, 1074.89, 0.11314","0.47259, 1330.9, 647.985","0.57507, 921.696, 1307.39",0,0,"0.905129, 197.754, 1183.69",0,"197.664, 0.871799, 1245.52",0,0,0,0,0,0,
"0.873398, 227.184, 1166.09","0.70646, 1286.79, 303.674","0.655853, 318.476, 1239.68","0.683718, 468.491, 1213","0.597432, 385.943, 1162.99","1336.8, 0.706857, 291.811","0.750515, 1230.78, 439.014","312.411, 0.845933, 1189.55","0.492169, 642.121, 1295.49","0.474934, 1257.24, 636.228","0.371641, 1257.28, 886.401","1304.29, 1074.81, 0.0922179","0.455364, 1330.91, 645.109","912.908, 0.409443, 1307.33","1336.77, 1074.85, 0.0628548",0,"200.598, 0.910684, 1183.6",0,"0.895312, 1242.54, 197.688",0,0,0,0,0,"1304.33, 1074.83, 0.0588327",
"0.857356, 1166.11, 230.04","0.710612, 1289.68, 300.701","0.664005, 1242.59, 318.278","0.55786, 465.493, 1210.21","1160.1, 0.553218, 374.277","1336.77, 0.716073, 291.832","0.797821, 1233.6, 436.048","0.826479, 309.478, 1189.51","0.454328, 1298.42, 645.02","0.404616, 642.105, 1260.32","0.430851, 883.442, 1263.25","1024.76, 0.317754, 1307.35","0.441798, 645.12, 1327.95","0.517684, 1322, 933.541","0.0827777, 1354.41, 1074.85",0,"200.674, 0.899547, 1180.76",0,"200.531, 0.916581, 1239.65",0,0,0,"0.222591, 1257.31, 1045.26","0.21936, 1033.62, 1260.11","1024.83, 0.119204, 1307.39",
"0.841654, 233.042, 1166.09","0.701618, 300.755, 1286.75","0.632714, 318.335, 1239.64","0.508155, 474.383, 1210.25","0.526362, 1162.98, 374.32","0.723674, 291.882, 1333.79","0.831515, 1233.59, 436.134","0.834762, 309.575, 1189.57","0.454101, 1301.37, 645.058","0.38176, 1266.14, 642.154","1280.84, 0.427141, 886.436","0.419363, 1307.34, 1021.79","647.99, 0.447345, 1327.87","0.544082, 930.631, 1327.78","0.0640114, 1074.85, 1357.33",0,"200.806, 0.880957, 1180.68",0,"200.624, 0.919265, 1239.57",0,0,0,"0.368752, 1257.3, 1042.44","0.355452, 1260.13, 1036.49","1024.71, 1313.21, 0.169358",
"0.844914, 233.031, 1166.05","0.767501, 1283.66, 309.551","321.302, 1233.81, 0.713346","0.579279, 1210.13, 483.257","0.712084, 1163.08, 383.129","0.756537, 1330.91, 294.788","0.836927, 1233.63, 436.048","0.81096, 306.564, 1189.52","0.488736, 642.142, 1301.34","0.436519, 642.163, 1263.22","0.43228, 892.315, 1286.73","0.17636, 1330.74, 1074.82","0.463291, 642.142, 1327.97","0.626381, 930.527, 1327.92","1360.25, 1074.88, 0.0706036",0,"0.849657, 1177.82, 206.527",0,"0.901873, 203.569, 1236.72",0,0,0,0,0,"0.0645286, 1330.94, 1074.87",
"0.883183, 244.662, 1165.98","1280.73, 0.813163, 315.546","0.695694, 1233.61, 333.05","0.62466, 1198.39, 494.981","0.702941, 1157.19, 374.277","0.719584, 1330.75, 303.624","0.790844, 436.021, 1230.66","312.516, 0.830891, 1189.49","0.524282, 1307.21, 639.173","0.466223, 1269.04, 639.181","0.523031, 889.338, 1295.58","0.470903, 1313.21, 1021.84","0.47766, 1342.6, 639.2","927.711, 0.665314, 1327.95","0.0761691, 1074.87, 1371.98",0,"0.865235, 218.332, 1171.99",0,"0.882094, 1233.76, 212.373",0,0,0,"0.471774, 1260.15, 1045.23","0.4306, 1260.25, 1036.53","0.216523, 1324.96, 1030.64",
"1160.1, 0.8457, 244.864","0.773127, 321.275, 1277.83","0.734265, 1233.66, 338.847","0.711483, 1186.72, 494.919","0.733764, 371.311, 1148.35","0.729286, 315.396, 1325","1224.83, 0.794288, 436.146","312.41, 0.80843, 1189.53","0.502939, 1307.31, 636.238","1272, 636.237, 0.439826","0.512493, 1298.47, 895.264","1024.82, 1316.2, 0.41587","0.466325, 1345.51, 636.272","0.600181, 1321.98, 918.787","0.130366, 1369.12, 1074.84",0,"1168.99, 0.911731, 221.246",0,"0.934414, 1233.58, 221.293",0,0,"0.0630111, 1074.86, 1383.86","0.370484, 1042.36, 1260.28","0.340882, 1033.57, 1263.21","0.147998, 1045.32, 1327.91",
"0.799766, 253.57, 1151.34","0.767687, 1266.07, 324.299","1224.84, 0.718146, 342.001","0.699236, 497.88, 1180.76","0.760455, 1145.5, 377.191","312.487, 0.707996, 1316.11","1224.94, 0.788779, 439.055","0.838278, 1186.76, 318.286","0.499036, 1313.16, 636.226","1280.76, 0.451249, 636.277","0.549464, 886.396, 1286.71","0.209237, 1074.8, 1333.76","0.478276, 633.338, 1351.35","1304.33, 889.406, 0.619497","0.13071, 1074.86, 1363.23","0.0581297, 1148.46, 230.137","0.913419, 227.099, 1165.96",0,"224.29, 0.895501, 1227.81",0,0,"0.0618609, 1378.02, 1074.88","0.0789512, 1274.97, 1042.4","0.0629216, 1277.87, 1039.48","0.0823165, 1074.87, 1342.61",
"0.828919, 1145.46, 262.475","0.810043, 1260.24, 335.913","0.70539, 1213.11, 350.741","0.769713, 1177.81, 506.639","0.802925, 380.138, 1142.6","0.733788, 1313.18, 315.355","0.802739, 1227.77, 453.76","0.791603, 1186.66, 318.448","0.559444, 633.325, 1324.9","0.512525, 1283.84, 636.253","880.542, 0.563501, 1286.73","0.328604, 1330.77, 1045.32","0.539645, 633.298, 1354.49","0.664784, 883.421, 1301.46","0.186494, 1074.83, 1366.19","0.0774468, 241.829, 1142.56","232.992, 0.884836, 1163.16",0,"1224.89, 233.054, 0.827785",0,0,"0.0973436, 1378.06, 1074.84","0.184422, 1266.16, 1042.33","0.168084, 1036.5, 1271.96","1336.73, 1074.85, 0.16054",
"0.866064, 265.392, 1142.64","0.815365, 1260.2, 335.97","0.717655, 347.863, 1213.04","0.756529, 506.638, 1180.75","0.795511, 1142.61, 383.159","0.729154, 1313.19, 315.395","0.797697, 1227.88, 453.739","0.811845, 1186.65, 330.127","0.552894, 1324.93, 630.337","0.495151, 630.333, 1286.74","0.375452, 874.655, 1295.49","1336.73, 1042.41, 0.242342","0.54225, 1354.43, 630.343","0.643075, 874.681, 1301.36","0.178629, 1074.82, 1357.42",0,"0.883305, 1163.01, 238.896",0,"0.849095, 1218.99, 238.904",0,0,"0.0946284, 1074.83, 1375.09","1272.02, 1042.37, 0.15172","0.135577, 1036.51, 1277.86",0,
"0.880159, 265.391, 1142.59","0.774574, 333.113, 1263.12","344.917, 0.684655, 1219.04","0.770076, 1186.52, 503.688","0.797057, 386.018, 1142.61","0.739243, 315.472, 1310.21","0.825607, 453.8, 1230.75","0.846628, 1186.58, 335.996","0.548515, 630.36, 1327.81","0.468504, 630.33, 1295.56","0.396789, 862.947, 1286.79","0.3254, 1330.79, 1039.49","0.538623, 633.291, 1351.51","0.6786, 1298.45, 862.934","0.214258, 1074.84, 1366.2",0,"0.885937, 241.762, 1162.98",0,"1216.17, 0.855755, 238.883",0,0,"0.110923, 1377.95, 1074.85","0.167911, 1274.88, 1042.34","0.157477, 1274.93, 1036.51","0.156675, 1074.82, 1333.82",
