Nose,Neck,RShoulder,RElbow,RWrist,LShoulder,LElbow,LWrist,MidHip,RHip,RKnee,RAnkle,LHip,LKnee,LAnkle,REye,LEye,REar,LEar,LBigToe,LSmallToe,LHeel,RBigToe,RSmallToe,RHeel,Background
"{'x': 1260.16, 'y': 280.092, 'c': 0.882025}","{'x': 1363.28, 'y': 365.551, 'c': 0.837872}","{'x': 1286.8, 'y': 371.343, 'c': 0.735082}","{'x': 1254.38, 'y': 486.167, 'c': 0.775361}","{'x': 1189.48, 'y': 441.939, 'c': 0.766525}","{'x': 1439.74, 'y': 362.627, 'c': 0.790536}","{'x': 1378.05, 'y': 506.816, 'c': 0.900548}","{'x': 1310.28, 'y': 377.218, 'c': 0.794212}","{'x': 1330.81, 'y': 671.534, 'c': 0.618142}","{'x': 1280.72, 'y': 665.69, 'c': 0.587296}","{'x': 1271.97, 'y': 880.404, 'c': 0.694195}","{'x': 1283.86, 'y': 1074.88, 'c': 0.282397}","{'x': 1383.82, 'y': 674.529, 'c': 0.561328}","{'x': 1401.36, 'y': 901.056, 'c': 0.752986}","{'x': 1469.07, 'y': 1074.9, 'c': 0.0591936}","{'x': 1260.1, 'y': 262.471, 'c': 0.249796}","{'x': 1280.73, 'y': 256.562, 'c': 0.867152}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1342.6, 'y': 256.568, 'c': 0.745564}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1286.8, 'y': 1074.9, 'c': 0.112555}",
"{'x': 1257.27, 'y': 277.22, 'c': 0.876168}","{'x': 1360.28, 'y': 365.438, 'c': 0.848579}","{'x': 1286.79, 'y': 371.36, 'c': 0.756363}","{'x': 1277.86, 'y': 503.757, 'c': 0.81537}","{'x': 1210.12, 'y': 459.678, 'c': 0.889954}","{'x': 1430.89, 'y': 362.489, 'c': 0.779016}","{'x': 1375.07, 'y': 506.654, 'c': 0.883868}","{'x': 1304.45, 'y': 371.299, 'c': 0.820873}","{'x': 1330.84, 'y': 668.649, 'c': 0.615139}","{'x': 1280.79, 'y': 665.642, 'c': 0.58297}","{'x': 1274.91, 'y': 880.491, 'c': 0.699249}","{'x': 1283.89, 'y': 1074.88, 'c': 0.234075}","{'x': 1383.78, 'y': 671.618, 'c': 0.561777}","{'x': 1398.61, 'y': 898.166, 'c': 0.737438}","{'x': 1469.06, 'y': 1074.9, 'c': 0.0734364}","{'x': 1257.22, 'y': 259.563, 'c': 0.219928}","{'x': 1274.92, 'y': 253.634, 'c': 0.820853}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1333.87, 'y': 259.496, 'c': 0.795754}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1289.64, 'y': 1074.9, 'c': 0.0842076}",
"{'x': 1251.43, 'y': 277.166, 'c': 0.843549}","{'x': 1360.32, 'y': 365.497, 'c': 0.815043}","{'x': 1301.42, 'y': 371.333, 'c': 0.735011}","{'x': 1289.65, 'y': 503.875, 'c': 0.749355}","{'x': 1218.96, 'y': 471.432, 'c': 0.81521}","{'x': 1425.04, 'y': 362.479, 'c': 0.808048}","{'x': 1369.1, 'y': 500.822, 'c': 0.799786}","{'x': 1298.44, 'y': 368.355, 'c': 0.806984}","{'x': 1330.77, 'y': 668.639, 'c': 0.598109}","{'x': 1280.84, 'y': 665.663, 'c': 0.585589}","{'x': 1274.87, 'y': 880.395, 'c': 0.686939}","{'x': 1286.7, 'y': 1074.88, 'c': 0.242996}","{'x': 1377.99, 'y': 671.631, 'c': 0.548715}","{'x': 1398.5, 'y': 892.276, 'c': 0.745395}","{'x': 1469.04, 'y': 1074.9, 'c': 0.082755}","{'x': 1254.27, 'y': 259.533, 'c': 0.100393}","{'x': 1260.37, 'y': 253.68, 'c': 0.84902}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1327.91, 'y': 259.443, 'c': 0.787892}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1292.6, 'y': 1074.9, 'c': 0.0925456}",
"{'x': 1239.66, 'y': 277.135, 'c': 0.850311}","{'x': 1354.4, 'y': 362.549, 'c': 0.855379}","{'x': 1295.49, 'y': 365.427, 'c': 0.717297}","{'x': 1295.57, 'y': 506.65, 'c': 0.563665}","{'x': 1236.56, 'y': 480.09, 'c': 0.817495}","{'x': 1422.02, 'y': 359.622, 'c': 0.77748}","{'x': 1354.33, 'y': 494.952, 'c': 0.81625}","{'x': 1289.61, 'y': 377.182, 'c': 0.780072}","{'x': 1330.87, 'y': 668.648, 'c': 0.589213}","{'x': 1283.67, 'y': 665.7, 'c': 0.572579}","{'x': 1277.76, 'y': 880.478, 'c': 0.639535}","{'x': 1286.74, 'y': 1074.88, 'c': 0.284694}","{'x': 1378.06, 'y': 671.617, 'c': 0.540193}","{'x': 1398.61, 'y': 898.223, 'c': 0.750488}","{'x': 1469.04, 'y': 1074.9, 'c': 0.0694249}","{'x': 1239.56, 'y': 259.531, 'c': 0.155978}","{'x': 1257.37, 'y': 253.65, 'c': 0.876932}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1324.94, 'y': 259.49, 'c': 0.781972}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1292.58, 'y': 1074.9, 'c': 0.112862}",
"{'x': 1236.62, 'y': 285.987, 'c': 0.878151}","{'x': 1342.64, 'y': 362.475, 'c': 0.7751}","{'x': 1283.81, 'y': 368.358, 'c': 0.644067}","{'x': 1310.25, 'y': 503.865, 'c': 0.259855}","{'x': 1260.31, 'y': 483.281, 'c': 0.586868}","{'x': 1398.64, 'y': 347.85, 'c': 0.75097}","{'x': 1324.91, 'y': 480.203, 'c': 0.77995}","{'x': 1257.29, 'y': 383.139, 'c': 0.854705}","{'x': 1336.76, 'y': 668.541, 'c': 0.54875}","{'x': 1292.56, 'y': 665.619, 'c': 0.526091}","{'x': 1280.9, 'y': 880.466, 'c': 0.674525}","{'x': 1286.8, 'y': 1074.88, 'c': 0.27778}","{'x': 1383.8, 'y': 668.613, 'c': 0.508841}","{'x': 1398.43, 'y': 898.194, 'c': 0.743129}","{'x': 1469.02, 'y': 1074.9, 'c': 0.0823125}","{'x': 1236.61, 'y': 265.393, 'c': 0.120669}","{'x': 1254.22, 'y': 262.473, 'c': 0.83894}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1307.18, 'y': 259.544, 'c': 0.811801}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1295.49, 'y': 1074.9, 'c': 0.106422}",
"{'x': 1233.81, 'y': 288.891, 'c': 0.899412}","{'x': 1345.53, 'y': 359.469, 'c': 0.73354}","{'x': 1304.41, 'y': 371.409, 'c': 0.658021}","{'x': 1283.68, 'y': 480.238, 'c': 0.422284}","{'x': 1248.45, 'y': 468.451, 'c': 0.536796}","{'x': 1380.9, 'y': 339.043, 'c': 0.761359}","{'x': 1292.61, 'y': 456.711, 'c': 0.734092}","{'x': 1236.67, 'y': 388.96, 'c': 0.639147}","{'x': 1345.58, 'y': 653.937, 'c': 0.464568}","{'x': 1304.42, 'y': 656.822, 'c': 0.435809}","{'x': 1283.71, 'y': 877.559, 'c': 0.602845}","{'x': 1286.76, 'y': 1074.88, 'c': 0.246503}","{'x': 1380.92, 'y': 656.879, 'c': 0.439964}","{'x': 1395.55, 'y': 895.231, 'c': 0.706242}","{'x': 1466.17, 'y': 1074.89, 'c': 0.106686}","{'x': 1233.8, 'y': 268.298, 'c': 0.143609}","{'x': 1248.44, 'y': 265.425, 'c': 0.846081}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1304.29, 'y': 262.471, 'c': 0.822786}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1472.08, 'y': 1074.9, 'c': 0.050348}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1295.52, 'y': 1074.9, 'c': 0.0915632}",
"{'x': 1233.62, 'y': 288.973, 'c': 0.89549}","{'x': 1351.47, 'y': 347.857, 'c': 0.650501}","{'x': 1324.91, 'y': 365.393, 'c': 0.453417}","{'x': 1283.79, 'y': 480.151, 'c': 0.191751}","{'x': 1248.47, 'y': 465.544, 'c': 0.265627}","{'x': 1377.83, 'y': 338.847, 'c': 0.76662}","{'x': 1257.14, 'y': 436.12, 'c': 0.81561}","{'x': 1171.92, 'y': 362.367, 'c': 0.760845}","{'x': 1351.45, 'y': 650.998, 'c': 0.445835}","{'x': 1319.1, 'y': 653.898, 'c': 0.340933}","{'x': 1283.76, 'y': 859.936, 'c': 0.378027}","{'x': 1283.82, 'y': 1074.88, 'c': 0.193205}","{'x': 1375.01, 'y': 656.825, 'c': 0.389948}","{'x': 1395.59, 'y': 903.952, 'c': 0.647356}","{'x': 1466.24, 'y': 1074.9, 'c': 0.0978928}","{'x': 1233.86, 'y': 268.15, 'c': 0.0641061}","{'x': 1242.55, 'y': 268.195, 'c': 0.867771}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1304.2, 'y': 265.395, 'c': 0.850812}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1472.13, 'y': 1074.9, 'c': 0.0534627}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1289.67, 'y': 1074.9, 'c': 0.0680229}",
"{'x': 1233.6, 'y': 291.792, 'c': 0.904321}","{'x': 1363.23, 'y': 350.783, 'c': 0.476698}","{'x': 1360.28, 'y': 350.786, 'c': 0.327481}","{'x': 1351.44, 'y': 497.938, 'c': 0.178399}","{'x': 1274.91, 'y': 480.312, 'c': 0.545588}","{'x': 1372.03, 'y': 341.998, 'c': 0.62075}","{'x': 1301.45, 'y': 391.952, 'c': 0.566689}","{'x': 1210.08, 'y': 391.909, 'c': 0.754784}","{'x': 1354.33, 'y': 656.823, 'c': 0.45483}","{'x': 1333.81, 'y': 659.783, 'c': 0.277718}","{'x': 1283.8, 'y': 859.891, 'c': 0.385093}","{'x': 1283.9, 'y': 1074.89, 'c': 0.140845}","{'x': 1357.31, 'y': 662.693, 'c': 0.39472}","{'x': 1395.6, 'y': 903.954, 'c': 0.610807}","{'x': 1466.28, 'y': 1074.9, 'c': 0.0632361}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1239.72, 'y': 268.321, 'c': 0.885982}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1301.4, 'y': 268.173, 'c': 0.872848}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}",
"{'x': 1230.74, 'y': 294.729, 'c': 0.897911}","{'x': 1351.42, 'y': 344.853, 'c': 0.548593}","{'x': 1345.56, 'y': 350.781, 'c': 0.344383}","{'x': 1351.38, 'y': 489.076, 'c': 0.306973}","{'x': 1274.91, 'y': 483.073, 'c': 0.735027}","{'x': 1354.4, 'y': 335.972, 'c': 0.59595}","{'x': 1183.68, 'y': 365.493, 'c': 0.771012}","{'x': 1077.69, 'y': 336.016, 'c': 0.459701}","{'x': 1351.37, 'y': 653.876, 'c': 0.487623}","{'x': 1313.23, 'y': 653.911, 'c': 0.428187}","{'x': 1283.75, 'y': 862.857, 'c': 0.440191}","{'x': 1283.79, 'y': 1074.88, 'c': 0.177554}","{'x': 1377.92, 'y': 653.928, 'c': 0.460094}","{'x': 1395.55, 'y': 903.96, 'c': 0.661441}","{'x': 1466.23, 'y': 1074.9, 'c': 0.0531867}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1239.6, 'y': 271.164, 'c': 0.898118}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1301.38, 'y': 268.249, 'c': 0.85475}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1289.66, 'y': 1074.89, 'c': 0.0613175}",
"{'x': 1230.72, 'y': 294.897, 'c': 0.914788}","{'x': 1351.48, 'y': 341.973, 'c': 0.608799}","{'x': 1389.67, 'y': 344.835, 'c': 0.443439}","{'x': 1366.17, 'y': 492.017, 'c': 0.297828}","{'x': 1272.01, 'y': 480.339, 'c': 0.72618}","{'x': 1316.17, 'y': 341.84, 'c': 0.631452}","{'x': 1163.08, 'y': 350.718, 'c': 0.808152}","{'x': 1048.33, 'y': 318.342, 'c': 0.770349}","{'x': 1372.04, 'y': 662.747, 'c': 0.474122}","{'x': 1401.5, 'y': 659.803, 'c': 0.390131}","{'x': 1398.41, 'y': 904.061, 'c': 0.734468}","{'x': 1469.11, 'y': 1074.9, 'c': 0.0965113}","{'x': 1348.45, 'y': 665.69, 'c': 0.415872}","{'x': 1286.71, 'y': 877.555, 'c': 0.519465}","{'x': 1283.79, 'y': 1074.88, 'c': 0.185114}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1236.63, 'y': 271.363, 'c': 0.937657}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1289.66, 'y': 268.418, 'c': 0.853815}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1286.68, 'y': 1074.91, 'c': 0.0742088}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}",
"{'x': 1224.91, 'y': 297.773, 'c': 0.866868}","{'x': 1348.49, 'y': 339.028, 'c': 0.553721}","{'x': 1369.13, 'y': 338.967, 'c': 0.37536}","{'x': 1354.48, 'y': 486.145, 'c': 0.213123}","{'x': 1277.82, 'y': 474.395, 'c': 0.573103}","{'x': 1327.94, 'y': 338.955, 'c': 0.609871}","{'x': 1168.92, 'y': 362.604, 'c': 0.834022}","{'x': 1071.92, 'y': 318.45, 'c': 0.671282}","{'x': 1357.36, 'y': 656.855, 'c': 0.439533}","{'x': 1330.9, 'y': 662.746, 'c': 0.247058}","{'x': 1283.85, 'y': 865.798, 'c': 0.299936}","{'x': 1283.76, 'y': 1074.88, 'c': 0.114059}","{'x': 1363.23, 'y': 659.791, 'c': 0.383248}","{'x': 1392.58, 'y': 904.008, 'c': 0.415163}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1233.7, 'y': 274.299, 'c': 0.910484}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1283.84, 'y': 271.282, 'c': 0.848511}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}",
"{'x': 1221.93, 'y': 300.729, 'c': 0.8277}","{'x': 1333.86, 'y': 347.77, 'c': 0.588804}","{'x': 1322.02, 'y': 356.642, 'c': 0.342657}","{'x': 1183.71, 'y': 391.955, 'c': 0.222146}","{'x': 1107.18, 'y': 341.973, 'c': 0.235721}","{'x': 1351.53, 'y': 339.013, 'c': 0.624391}","{'x': 1186.69, 'y': 377.285, 'c': 0.718537}","{'x': 1092.5, 'y': 335.939, 'c': 0.661156}","{'x': 1345.59, 'y': 656.833, 'c': 0.505329}","{'x': 1310.28, 'y': 656.828, 'c': 0.477707}","{'x': 1283.89, 'y': 868.757, 'c': 0.676278}","{'x': 1289.64, 'y': 1074.88, 'c': 0.274608}","{'x': 1375.05, 'y': 659.795, 'c': 0.482494}","{'x': 1383.8, 'y': 901.155, 'c': 0.723076}","{'x': 1463.26, 'y': 1074.9, 'c': 0.0664117}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1233.58, 'y': 277.204, 'c': 0.885737}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1283.84, 'y': 271.375, 'c': 0.869153}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1298.43, 'y': 1074.91, 'c': 0.0949239}",
"{'x': 1216.19, 'y': 303.653, 'c': 0.831902}","{'x': 1348.42, 'y': 359.498, 'c': 0.577091}","{'x': 1336.72, 'y': 362.517, 'c': 0.354987}","{'x': 1213.11, 'y': 430.245, 'c': 0.18921}","{'x': 1136.54, 'y': 365.367, 'c': 0.246847}","{'x': 1357.3, 'y': 344.904, 'c': 0.649547}","{'x': 1210.08, 'y': 406.67, 'c': 0.737326}","{'x': 1119.05, 'y': 344.829, 'c': 0.75851}","{'x': 1345.53, 'y': 668.578, 'c': 0.512067}","{'x': 1307.32, 'y': 668.549, 'c': 0.490773}","{'x': 1286.69, 'y': 871.719, 'c': 0.691353}","{'x': 1289.69, 'y': 1074.87, 'c': 0.417684}","{'x': 1377.94, 'y': 668.668, 'c': 0.483481}","{'x': 1378.01, 'y': 901.163, 'c': 0.766973}","{'x': 1463.22, 'y': 1074.9, 'c': 0.0744519}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1230.77, 'y': 277.214, 'c': 0.871425}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1283.75, 'y': 271.419, 'c': 0.874904}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1280.78, 'y': 1074.9, 'c': 0.0720188}","{'x': 1289.64, 'y': 1074.93, 'c': 0.0601568}","{'x': 1295.56, 'y': 1074.9, 'c': 0.172617}",
"{'x': 1216.08, 'y': 300.708, 'c': 0.852752}","{'x': 1333.88, 'y': 347.788, 'c': 0.567479}","{'x': 1319.07, 'y': 350.734, 'c': 0.390005}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1354.45, 'y': 342, 'c': 0.702136}","{'x': 1245.51, 'y': 439.088, 'c': 0.767007}","{'x': 1160.07, 'y': 374.265, 'c': 0.710389}","{'x': 1339.7, 'y': 656.842, 'c': 0.492762}","{'x': 1310.28, 'y': 656.858, 'c': 0.44484}","{'x': 1286.7, 'y': 865.867, 'c': 0.649529}","{'x': 1289.66, 'y': 1074.88, 'c': 0.320192}","{'x': 1369.11, 'y': 659.785, 'c': 0.467557}","{'x': 1377.98, 'y': 904.145, 'c': 0.778381}","{'x': 1454.48, 'y': 1074.9, 'c': 0.0724685}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1230.75, 'y': 277.213, 'c': 0.865699}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1283.63, 'y': 271.363, 'c': 0.909531}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1280.83, 'y': 1074.9, 'c': 0.0510897}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1295.55, 'y': 1074.91, 'c': 0.12093}",
"{'x': 1213.27, 'y': 300.701, 'c': 0.868278}","{'x': 1333.83, 'y': 353.703, 'c': 0.558349}","{'x': 1313.19, 'y': 359.556, 'c': 0.406949}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1351.54, 'y': 344.822, 'c': 0.70573}","{'x': 1271.93, 'y': 465.549, 'c': 0.75409}","{'x': 1183.67, 'y': 388.94, 'c': 0.767155}","{'x': 1336.7, 'y': 668.659, 'c': 0.478597}","{'x': 1304.38, 'y': 671.506, 'c': 0.445878}","{'x': 1283.86, 'y': 880.542, 'c': 0.715298}","{'x': 1289.67, 'y': 1074.88, 'c': 0.335795}","{'x': 1372.09, 'y': 671.518, 'c': 0.453521}","{'x': 1377.82, 'y': 904.149, 'c': 0.833716}","{'x': 1454.43, 'y': 1074.9, 'c': 0.0738424}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1230.76, 'y': 277.224, 'c': 0.868051}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1280.93, 'y': 271.408, 'c': 0.916465}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1283.78, 'y': 1074.9, 'c': 0.0623886}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1295.56, 'y': 1074.9, 'c': 0.128771}",
"{'x': 1213.19, 'y': 297.827, 'c': 0.882952}","{'x': 1333.87, 'y': 362.471, 'c': 0.638734}","{'x': 1310.26, 'y': 365.568, 'c': 0.491483}","{'x': 1286.67, 'y': 480.192, 'c': 0.187588}","{'x': 1251.42, 'y': 477.246, 'c': 0.339113}","{'x': 1357.36, 'y': 350.703, 'c': 0.682529}","{'x': 1307.22, 'y': 486.231, 'c': 0.834463}","{'x': 1210.03, 'y': 397.846, 'c': 0.759928}","{'x': 1333.8, 'y': 665.695, 'c': 0.504994}","{'x': 1301.44, 'y': 665.642, 'c': 0.46496}","{'x': 1283.65, 'y': 877.626, 'c': 0.724634}","{'x': 1286.76, 'y': 1074.88, 'c': 0.262023}","{'x': 1372.03, 'y': 668.595, 'c': 0.471978}","{'x': 1377.81, 'y': 904.106, 'c': 0.81899}","{'x': 1451.61, 'y': 1074.9, 'c': 0.0619842}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1230.75, 'y': 274.345, 'c': 0.872763}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1283.65, 'y': 274.173, 'c': 0.909656}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1292.63, 'y': 1074.9, 'c': 0.0987587}",
"{'x': 1216.02, 'y': 297.719, 'c': 0.898139}","{'x': 1345.56, 'y': 359.541, 'c': 0.644072}","{'x': 1321.98, 'y': 362.58, 'c': 0.532355}","{'x': 1304.31, 'y': 483.196, 'c': 0.311373}","{'x': 1251.34, 'y': 465.566, 'c': 0.477827}","{'x': 1366.17, 'y': 347.819, 'c': 0.667892}","{'x': 1327.88, 'y': 503.743, 'c': 0.837833}","{'x': 1233.59, 'y': 409.609, 'c': 0.815719}","{'x': 1330.89, 'y': 665.665, 'c': 0.497659}","{'x': 1298.48, 'y': 662.725, 'c': 0.457888}","{'x': 1269.01, 'y': 859.973, 'c': 0.643215}","{'x': 1286.77, 'y': 1074.88, 'c': 0.384312}","{'x': 1369.1, 'y': 668.592, 'c': 0.460758}","{'x': 1377.84, 'y': 904.085, 'c': 0.792307}","{'x': 1451.63, 'y': 1074.9, 'c': 0.0628194}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1230.79, 'y': 274.266, 'c': 0.887984}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1280.91, 'y': 271.416, 'c': 0.887753}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1272.01, 'y': 1074.89, 'c': 0.0844269}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1292.61, 'y': 1074.9, 'c': 0.17469}",
"{'x': 1219.05, 'y': 294.882, 'c': 0.859233}","{'x': 1348.55, 'y': 362.535, 'c': 0.713092}","{'x': 1310.3, 'y': 365.519, 'c': 0.551156}","{'x': 1313.2, 'y': 492.03, 'c': 0.197661}","{'x': 1251.36, 'y': 459.554, 'c': 0.50702}","{'x': 1380.85, 'y': 359.566, 'c': 0.722177}","{'x': 1342.61, 'y': 506.649, 'c': 0.807385}","{'x': 1254.26, 'y': 412.602, 'c': 0.783801}","{'x': 1330.84, 'y': 671.595, 'c': 0.512307}","{'x': 1286.68, 'y': 671.526, 'c': 0.493353}","{'x': 1269.04, 'y': 865.839, 'c': 0.517707}","{'x': 1283.85, 'y': 1074.88, 'c': 0.233927}","{'x': 1374.98, 'y': 677.422, 'c': 0.474441}","{'x': 1380.88, 'y': 907.098, 'c': 0.749511}","{'x': 1454.5, 'y': 1074.9, 'c': 0.0831219}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1233.7, 'y': 271.399, 'c': 0.91424}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1283.81, 'y': 271.356, 'c': 0.893445}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1289.69, 'y': 1074.9, 'c': 0.0852566}",
"{'x': 1230.68, 'y': 291.926, 'c': 0.870997}","{'x': 1348.43, 'y': 365.361, 'c': 0.733956}","{'x': 1301.4, 'y': 374.314, 'c': 0.546697}","{'x': 1292.6, 'y': 486.184, 'c': 0.305782}","{'x': 1242.57, 'y': 439.103, 'c': 0.476818}","{'x': 1392.63, 'y': 359.48, 'c': 0.713227}","{'x': 1354.38, 'y': 506.851, 'c': 0.857139}","{'x': 1263.12, 'y': 403.758, 'c': 0.768325}","{'x': 1327.95, 'y': 674.477, 'c': 0.540269}","{'x': 1280.89, 'y': 671.521, 'c': 0.532508}","{'x': 1263.19, 'y': 883.517, 'c': 0.643458}","{'x': 1286.67, 'y': 1074.88, 'c': 0.217262}","{'x': 1375.01, 'y': 677.475, 'c': 0.510033}","{'x': 1380.9, 'y': 904.067, 'c': 0.764933}","{'x': 1457.41, 'y': 1074.9, 'c': 0.09039}","{'x': 1230.78, 'y': 271.196, 'c': 0.074218}","{'x': 1236.74, 'y': 268.41, 'c': 0.899326}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1295.48, 'y': 268.373, 'c': 0.816292}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1292.6, 'y': 1074.9, 'c': 0.081466}",
