Nose,Neck,RShoulder,RElbow,RWrist,LShoulder,LElbow,LWrist,MidHip,RHip,RKnee,RAnkle,LHip,LKnee,LAnkle,REye,LEye,REar,LEar,LBigToe,LSmallToe,LHeel,RBigToe,RSmallToe,RHeel,Background
"{'x': 1236.62, 'y': 294.895, 'c': 0.937977}","{'x': 1330.91, 'y': 365.48, 'c': 0.872499}","{'x': 1280.74, 'y': 385.97, 'c': 0.776507}","{'x': 1257.22, 'y': 512.646, 'c': 0.707943}","{'x': 1213.16, 'y': 430.177, 'c': 0.795172}","{'x': 1395.61, 'y': 344.896, 'c': 0.748063}","{'x': 1313.19, 'y': 477.231, 'c': 0.814282}","{'x': 1254.26, 'y': 368.455, 'c': 0.836889}","{'x': 1327.85, 'y': 648.078, 'c': 0.597631}","{'x': 1280.76, 'y': 647.979, 'c': 0.596681}","{'x': 1257.33, 'y': 857.009, 'c': 0.6441}","{'x': 1283.81, 'y': 1074.86, 'c': 0.512062}","{'x': 1374.96, 'y': 653.904, 'c': 0.55312}","{'x': 1386.75, 'y': 895.276, 'c': 0.716179}","{'x': 1466.13, 'y': 1074.9, 'c': 0.080619}","{'x': 1236.58, 'y': 274.28, 'c': 0.228452}","{'x': 1254.26, 'y': 274.202, 'c': 0.894262}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1307.35, 'y': 274.207, 'c': 0.890359}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1286.72, 'y': 1074.9, 'c': 0.108368}","{'x': 1283.79, 'y': 1074.92, 'c': 0.093337}","{'x': 1292.56, 'y': 1074.89, 'c': 0.244413}",
"{'x': 1236.6, 'y': 294.843, 'c': 0.933897}","{'x': 1330.91, 'y': 365.513, 'c': 0.876165}","{'x': 1280.67, 'y': 386.019, 'c': 0.761194}","{'x': 1254.23, 'y': 509.731, 'c': 0.700643}","{'x': 1213.08, 'y': 427.28, 'c': 0.797169}","{'x': 1395.64, 'y': 344.926, 'c': 0.747681}","{'x': 1319.08, 'y': 477.236, 'c': 0.816121}","{'x': 1254.3, 'y': 371.318, 'c': 0.828922}","{'x': 1327.85, 'y': 648.059, 'c': 0.59768}","{'x': 1280.78, 'y': 647.964, 'c': 0.590235}","{'x': 1257.3, 'y': 857.028, 'c': 0.645427}","{'x': 1283.85, 'y': 1074.86, 'c': 0.533739}","{'x': 1374.97, 'y': 653.876, 'c': 0.555034}","{'x': 1383.89, 'y': 898.16, 'c': 0.717241}","{'x': 1466.12, 'y': 1074.9, 'c': 0.0757585}","{'x': 1236.56, 'y': 274.262, 'c': 0.26568}","{'x': 1254.27, 'y': 274.222, 'c': 0.894762}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1307.25, 'y': 274.236, 'c': 0.894447}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1286.72, 'y': 1074.9, 'c': 0.117058}","{'x': 1283.8, 'y': 1074.91, 'c': 0.0997506}","{'x': 1292.59, 'y': 1074.89, 'c': 0.25991}",
"{'x': 1236.62, 'y': 294.932, 'c': 0.923358}","{'x': 1330.92, 'y': 365.472, 'c': 0.88295}","{'x': 1277.88, 'y': 385.933, 'c': 0.763895}","{'x': 1251.37, 'y': 518.48, 'c': 0.688776}","{'x': 1213.1, 'y': 430.194, 'c': 0.811653}","{'x': 1398.42, 'y': 344.935, 'c': 0.748379}","{'x': 1322, 'y': 480.09, 'c': 0.843441}","{'x': 1254.38, 'y': 374.254, 'c': 0.825202}","{'x': 1327.82, 'y': 650.973, 'c': 0.592769}","{'x': 1277.89, 'y': 648.039, 'c': 0.580517}","{'x': 1257.36, 'y': 862.902, 'c': 0.649128}","{'x': 1283.85, 'y': 1074.87, 'c': 0.516851}","{'x': 1375.04, 'y': 656.837, 'c': 0.556266}","{'x': 1386.73, 'y': 895.23, 'c': 0.711801}","{'x': 1466.15, 'y': 1074.9, 'c': 0.0687829}","{'x': 1236.59, 'y': 274.284, 'c': 0.202301}","{'x': 1254.24, 'y': 274.273, 'c': 0.889652}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1307.3, 'y': 274.229, 'c': 0.888152}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1289.63, 'y': 1074.9, 'c': 0.106845}","{'x': 1283.82, 'y': 1074.92, 'c': 0.0922638}","{'x': 1292.57, 'y': 1074.89, 'c': 0.244355}",
"{'x': 1236.62, 'y': 294.921, 'c': 0.92727}","{'x': 1330.85, 'y': 365.409, 'c': 0.899409}","{'x': 1274.91, 'y': 383.032, 'c': 0.741013}","{'x': 1245.54, 'y': 515.598, 'c': 0.688447}","{'x': 1210.22, 'y': 430.136, 'c': 0.797203}","{'x': 1398.43, 'y': 344.97, 'c': 0.754192}","{'x': 1324.93, 'y': 480.127, 'c': 0.85518}","{'x': 1257.25, 'y': 377.265, 'c': 0.837821}","{'x': 1327.82, 'y': 650.968, 'c': 0.605164}","{'x': 1277.9, 'y': 648.041, 'c': 0.602096}","{'x': 1257.2, 'y': 859.955, 'c': 0.662732}","{'x': 1283.84, 'y': 1074.86, 'c': 0.552598}","{'x': 1375.04, 'y': 656.821, 'c': 0.572072}","{'x': 1383.8, 'y': 889.387, 'c': 0.713679}","{'x': 1466.13, 'y': 1074.9, 'c': 0.0681454}","{'x': 1236.56, 'y': 274.216, 'c': 0.200437}","{'x': 1254.24, 'y': 274.221, 'c': 0.894553}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1307.27, 'y': 274.179, 'c': 0.899927}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1286.69, 'y': 1074.9, 'c': 0.112641}","{'x': 1283.75, 'y': 1074.92, 'c': 0.0979485}","{'x': 1292.57, 'y': 1074.89, 'c': 0.270146}",
"{'x': 1236.68, 'y': 294.928, 'c': 0.930754}","{'x': 1330.87, 'y': 365.434, 'c': 0.887211}","{'x': 1277.82, 'y': 380.213, 'c': 0.753358}","{'x': 1251.31, 'y': 518.506, 'c': 0.704333}","{'x': 1210.08, 'y': 424.344, 'c': 0.781306}","{'x': 1395.64, 'y': 347.833, 'c': 0.734924}","{'x': 1327.81, 'y': 480.175, 'c': 0.870469}","{'x': 1257.32, 'y': 377.26, 'c': 0.838427}","{'x': 1324.96, 'y': 650.949, 'c': 0.591528}","{'x': 1277.81, 'y': 648.014, 'c': 0.596391}","{'x': 1257.12, 'y': 856.951, 'c': 0.619624}","{'x': 1283.81, 'y': 1074.86, 'c': 0.49039}","{'x': 1374.91, 'y': 656.813, 'c': 0.549562}","{'x': 1383.89, 'y': 892.286, 'c': 0.703291}","{'x': 1466.12, 'y': 1074.9, 'c': 0.070601}","{'x': 1236.56, 'y': 274.277, 'c': 0.169095}","{'x': 1254.24, 'y': 274.222, 'c': 0.89057}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1307.33, 'y': 274.19, 'c': 0.905684}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1289.63, 'y': 1074.89, 'c': 0.106453}","{'x': 1283.79, 'y': 1074.91, 'c': 0.0899115}","{'x': 1292.61, 'y': 1074.89, 'c': 0.233601}",
"{'x': 1227.87, 'y': 297.723, 'c': 0.880385}","{'x': 1316.16, 'y': 371.341, 'c': 0.785316}","{'x': 1260.12, 'y': 386.017, 'c': 0.783582}","{'x': 1233.77, 'y': 527.403, 'c': 0.779229}","{'x': 1195.52, 'y': 421.36, 'c': 0.675577}","{'x': 1377.89, 'y': 362.452, 'c': 0.807486}","{'x': 1327.98, 'y': 483.269, 'c': 0.883783}","{'x': 1245.54, 'y': 386.155, 'c': 0.82843}","{'x': 1310.24, 'y': 662.714, 'c': 0.564014}","{'x': 1260.28, 'y': 656.881, 'c': 0.561745}","{'x': 1248.43, 'y': 862.918, 'c': 0.609079}","{'x': 1283.85, 'y': 1074.86, 'c': 0.487597}","{'x': 1360.28, 'y': 665.652, 'c': 0.535194}","{'x': 1383.83, 'y': 898.208, 'c': 0.698667}","{'x': 1460.37, 'y': 1074.9, 'c': 0.0813519}","{'x': 1227.8, 'y': 280.168, 'c': 0.250893}","{'x': 1239.6, 'y': 277.224, 'c': 0.855419}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1304.21, 'y': 280.083, 'c': 0.83941}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1289.67, 'y': 1074.89, 'c': 0.119359}","{'x': 1283.79, 'y': 1074.91, 'c': 0.0970064}","{'x': 1295.48, 'y': 1074.89, 'c': 0.242616}",
"{'x': 1230.8, 'y': 294.923, 'c': 0.909053}","{'x': 1316.11, 'y': 365.601, 'c': 0.818144}","{'x': 1257.34, 'y': 380.204, 'c': 0.750462}","{'x': 1233.67, 'y': 527.309, 'c': 0.78248}","{'x': 1195.47, 'y': 418.511, 'c': 0.710331}","{'x': 1377.91, 'y': 359.588, 'c': 0.787527}","{'x': 1330.94, 'y': 483.345, 'c': 0.869481}","{'x': 1254.37, 'y': 385.972, 'c': 0.825122}","{'x': 1310.27, 'y': 656.873, 'c': 0.574958}","{'x': 1260.27, 'y': 653.908, 'c': 0.577794}","{'x': 1239.66, 'y': 860.004, 'c': 0.681352}","{'x': 1283.88, 'y': 1074.85, 'c': 0.53487}","{'x': 1363.18, 'y': 662.71, 'c': 0.544253}","{'x': 1383.82, 'y': 889.379, 'c': 0.70309}","{'x': 1463.23, 'y': 1074.9, 'c': 0.0894178}","{'x': 1233.57, 'y': 277.171, 'c': 0.297563}","{'x': 1245.49, 'y': 277.134, 'c': 0.844964}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1307.38, 'y': 283.043, 'c': 0.82192}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1286.73, 'y': 1074.89, 'c': 0.128947}","{'x': 1283.78, 'y': 1074.91, 'c': 0.10671}","{'x': 1295.5, 'y': 1074.89, 'c': 0.287712}",
"{'x': 1233.81, 'y': 294.856, 'c': 0.932141}","{'x': 1319.12, 'y': 368.396, 'c': 0.808369}","{'x': 1260.11, 'y': 383.103, 'c': 0.750203}","{'x': 1230.7, 'y': 527.241, 'c': 0.764078}","{'x': 1201.35, 'y': 415.538, 'c': 0.755881}","{'x': 1380.92, 'y': 359.622, 'c': 0.764323}","{'x': 1336.73, 'y': 483.218, 'c': 0.845354}","{'x': 1257.33, 'y': 383.107, 'c': 0.827789}","{'x': 1313.21, 'y': 665.63, 'c': 0.558696}","{'x': 1260.28, 'y': 659.757, 'c': 0.572709}","{'x': 1239.69, 'y': 862.943, 'c': 0.681774}","{'x': 1283.9, 'y': 1074.86, 'c': 0.491116}","{'x': 1369.13, 'y': 668.56, 'c': 0.546873}","{'x': 1392.61, 'y': 898.195, 'c': 0.689425}","{'x': 1463.26, 'y': 1074.9, 'c': 0.0620883}","{'x': 1233.8, 'y': 274.237, 'c': 0.323944}","{'x': 1254.23, 'y': 274.285, 'c': 0.87341}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1310.26, 'y': 277.173, 'c': 0.820689}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1289.67, 'y': 1074.89, 'c': 0.126203}","{'x': 1283.82, 'y': 1074.91, 'c': 0.0998944}","{'x': 1295.57, 'y': 1074.89, 'c': 0.240436}",
"{'x': 1236.63, 'y': 294.753, 'c': 0.929402}","{'x': 1313.23, 'y': 371.304, 'c': 0.802724}","{'x': 1251.34, 'y': 386.107, 'c': 0.739544}","{'x': 1224.84, 'y': 527.305, 'c': 0.765341}","{'x': 1204.28, 'y': 418.493, 'c': 0.718633}","{'x': 1386.72, 'y': 362.401, 'c': 0.763908}","{'x': 1345.53, 'y': 483.171, 'c': 0.82926}","{'x': 1260.3, 'y': 377.181, 'c': 0.796138}","{'x': 1310.35, 'y': 662.727, 'c': 0.569767}","{'x': 1260.18, 'y': 659.755, 'c': 0.582528}","{'x': 1239.72, 'y': 860.044, 'c': 0.699692}","{'x': 1283.84, 'y': 1074.85, 'c': 0.508473}","{'x': 1369.13, 'y': 665.624, 'c': 0.559221}","{'x': 1392.62, 'y': 895.282, 'c': 0.676921}","{'x': 1463.3, 'y': 1074.9, 'c': 0.0826999}","{'x': 1236.53, 'y': 271.437, 'c': 0.490469}","{'x': 1257.16, 'y': 274.178, 'c': 0.92227}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1310.36, 'y': 274.301, 'c': 0.826515}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1286.7, 'y': 1074.9, 'c': 0.120487}","{'x': 1283.71, 'y': 1074.91, 'c': 0.0991495}","{'x': 1292.64, 'y': 1074.89, 'c': 0.254931}",
"{'x': 1236.74, 'y': 294.707, 'c': 0.931712}","{'x': 1322.05, 'y': 371.303, 'c': 0.81172}","{'x': 1257.18, 'y': 386.073, 'c': 0.780227}","{'x': 1218.98, 'y': 524.334, 'c': 0.758785}","{'x': 1207.13, 'y': 418.418, 'c': 0.761268}","{'x': 1392.63, 'y': 362.445, 'c': 0.777063}","{'x': 1348.4, 'y': 483.228, 'c': 0.831138}","{'x': 1263.2, 'y': 371.362, 'c': 0.790011}","{'x': 1313.2, 'y': 668.541, 'c': 0.570496}","{'x': 1260.21, 'y': 665.62, 'c': 0.58431}","{'x': 1242.59, 'y': 862.909, 'c': 0.682061}","{'x': 1283.83, 'y': 1074.85, 'c': 0.557575}","{'x': 1371.99, 'y': 668.581, 'c': 0.56011}","{'x': 1398.4, 'y': 904.162, 'c': 0.736925}","{'x': 1466.17, 'y': 1074.9, 'c': 0.064939}","{'x': 1236.67, 'y': 274.175, 'c': 0.594183}","{'x': 1257.25, 'y': 271.418, 'c': 0.942865}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1313.22, 'y': 274.234, 'c': 0.839245}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1283.81, 'y': 1074.9, 'c': 0.123567}","{'x': 1283.72, 'y': 1074.91, 'c': 0.104622}","{'x': 1292.59, 'y': 1074.89, 'c': 0.297882}",
"{'x': 1239.57, 'y': 291.898, 'c': 0.918564}","{'x': 1327.97, 'y': 368.51, 'c': 0.870865}","{'x': 1257.35, 'y': 385.959, 'c': 0.7676}","{'x': 1216.13, 'y': 524.359, 'c': 0.783175}","{'x': 1207.21, 'y': 415.471, 'c': 0.772523}","{'x': 1398.58, 'y': 362.527, 'c': 0.81023}","{'x': 1348.51, 'y': 483.297, 'c': 0.839288}","{'x': 1266.13, 'y': 368.457, 'c': 0.778834}","{'x': 1313.21, 'y': 668.551, 'c': 0.565753}","{'x': 1260.2, 'y': 665.61, 'c': 0.588016}","{'x': 1245.54, 'y': 871.692, 'c': 0.686311}","{'x': 1283.85, 'y': 1074.84, 'c': 0.556573}","{'x': 1372.04, 'y': 668.605, 'c': 0.552351}","{'x': 1395.6, 'y': 901.085, 'c': 0.715277}","{'x': 1466.24, 'y': 1074.9, 'c': 0.0622127}","{'x': 1236.82, 'y': 271.397, 'c': 0.630462}","{'x': 1260.1, 'y': 271.324, 'c': 0.970498}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1316.14, 'y': 271.422, 'c': 0.819419}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1286.7, 'y': 1074.9, 'c': 0.120772}","{'x': 1283.78, 'y': 1074.91, 'c': 0.103161}","{'x': 1292.59, 'y': 1074.89, 'c': 0.300652}",
"{'x': 1239.68, 'y': 291.896, 'c': 0.906443}","{'x': 1327.99, 'y': 377.211, 'c': 0.857094}","{'x': 1260.12, 'y': 385.992, 'c': 0.773064}","{'x': 1216.02, 'y': 524.32, 'c': 0.808502}","{'x': 1207.25, 'y': 409.669, 'c': 0.79353}","{'x': 1401.37, 'y': 365.419, 'c': 0.811707}","{'x': 1348.51, 'y': 483.3, 'c': 0.839051}","{'x': 1269.05, 'y': 368.401, 'c': 0.793078}","{'x': 1310.32, 'y': 668.62, 'c': 0.578341}","{'x': 1260.1, 'y': 665.668, 'c': 0.590807}","{'x': 1245.5, 'y': 871.697, 'c': 0.681351}","{'x': 1283.82, 'y': 1074.84, 'c': 0.560158}","{'x': 1371.97, 'y': 671.507, 'c': 0.549781}","{'x': 1398.41, 'y': 904.05, 'c': 0.748823}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1239.62, 'y': 271.433, 'c': 0.575744}","{'x': 1260.17, 'y': 271.293, 'c': 0.957609}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1327.81, 'y': 274.184, 'c': 0.831731}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1280.85, 'y': 1074.9, 'c': 0.114605}","{'x': 1280.8, 'y': 1074.9, 'c': 0.100864}","{'x': 1292.6, 'y': 1074.89, 'c': 0.310662}",
"{'x': 1242.58, 'y': 291.939, 'c': 0.893863}","{'x': 1330.83, 'y': 374.289, 'c': 0.849256}","{'x': 1260.2, 'y': 385.999, 'c': 0.775393}","{'x': 1216.01, 'y': 521.492, 'c': 0.798649}","{'x': 1210.06, 'y': 409.553, 'c': 0.808712}","{'x': 1404.38, 'y': 362.641, 'c': 0.801507}","{'x': 1348.54, 'y': 483.353, 'c': 0.839214}","{'x': 1272.01, 'y': 368.391, 'c': 0.794406}","{'x': 1313.25, 'y': 665.704, 'c': 0.566615}","{'x': 1260.2, 'y': 662.732, 'c': 0.584696}","{'x': 1248.4, 'y': 874.6, 'c': 0.681674}","{'x': 1283.85, 'y': 1074.85, 'c': 0.545481}","{'x': 1372.1, 'y': 668.589, 'c': 0.55777}","{'x': 1398.4, 'y': 901.036, 'c': 0.721001}","{'x': 1469, 'y': 1074.9, 'c': 0.0601593}","{'x': 1242.54, 'y': 271.426, 'c': 0.480243}","{'x': 1260.31, 'y': 271.289, 'c': 0.936697}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1330.76, 'y': 271.425, 'c': 0.8411}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1286.7, 'y': 1074.89, 'c': 0.123388}","{'x': 1283.76, 'y': 1074.91, 'c': 0.104163}","{'x': 1292.61, 'y': 1074.89, 'c': 0.285615}",
"{'x': 1248.41, 'y': 291.873, 'c': 0.875811}","{'x': 1330.94, 'y': 374.292, 'c': 0.840208}","{'x': 1260.23, 'y': 383.08, 'c': 0.748597}","{'x': 1216.05, 'y': 515.625, 'c': 0.775543}","{'x': 1210.3, 'y': 406.608, 'c': 0.792365}","{'x': 1404.51, 'y': 365.476, 'c': 0.786719}","{'x': 1348.55, 'y': 483.325, 'c': 0.843436}","{'x': 1277.78, 'y': 371.32, 'c': 0.790322}","{'x': 1313.24, 'y': 668.614, 'c': 0.576027}","{'x': 1260.16, 'y': 665.613, 'c': 0.591729}","{'x': 1248.47, 'y': 874.607, 'c': 0.678299}","{'x': 1283.85, 'y': 1074.86, 'c': 0.461951}","{'x': 1374.89, 'y': 671.533, 'c': 0.563409}","{'x': 1398.44, 'y': 898.184, 'c': 0.717973}","{'x': 1466.25, 'y': 1074.9, 'c': 0.0586694}","{'x': 1248.38, 'y': 271.347, 'c': 0.555535}","{'x': 1263.18, 'y': 271.297, 'c': 0.917534}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1333.78, 'y': 274.251, 'c': 0.814786}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1289.67, 'y': 1074.89, 'c': 0.111082}","{'x': 1283.8, 'y': 1074.91, 'c': 0.0884497}","{'x': 1295.49, 'y': 1074.89, 'c': 0.21634}",
"{'x': 1254.23, 'y': 294.696, 'c': 0.891753}","{'x': 1330.98, 'y': 374.311, 'c': 0.83476}","{'x': 1260.31, 'y': 385.917, 'c': 0.762946}","{'x': 1216.04, 'y': 515.575, 'c': 0.770176}","{'x': 1210.21, 'y': 409.532, 'c': 0.777889}","{'x': 1404.5, 'y': 365.442, 'c': 0.785784}","{'x': 1348.56, 'y': 483.345, 'c': 0.843007}","{'x': 1277.81, 'y': 368.484, 'c': 0.79988}","{'x': 1319.02, 'y': 665.706, 'c': 0.574366}","{'x': 1260.24, 'y': 659.803, 'c': 0.591315}","{'x': 1248.41, 'y': 868.736, 'c': 0.653505}","{'x': 1283.82, 'y': 1074.85, 'c': 0.465249}","{'x': 1374.99, 'y': 668.637, 'c': 0.577268}","{'x': 1398.43, 'y': 898.219, 'c': 0.723575}","{'x': 1469, 'y': 1074.9, 'c': 0.0534728}","{'x': 1251.37, 'y': 271.433, 'c': 0.522048}","{'x': 1266.1, 'y': 271.352, 'c': 0.89011}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1333.82, 'y': 274.268, 'c': 0.827663}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1286.7, 'y': 1074.9, 'c': 0.10525}","{'x': 1280.85, 'y': 1074.91, 'c': 0.0871564}","{'x': 1295.48, 'y': 1074.89, 'c': 0.23154}",
"{'x': 1254.3, 'y': 291.968, 'c': 0.902686}","{'x': 1333.79, 'y': 374.236, 'c': 0.831943}","{'x': 1260.37, 'y': 383.133, 'c': 0.752492}","{'x': 1216.09, 'y': 512.575, 'c': 0.787614}","{'x': 1210.28, 'y': 406.621, 'c': 0.802218}","{'x': 1407.37, 'y': 365.435, 'c': 0.779524}","{'x': 1351.3, 'y': 483.328, 'c': 0.849936}","{'x': 1277.81, 'y': 368.413, 'c': 0.808727}","{'x': 1319.08, 'y': 665.656, 'c': 0.585629}","{'x': 1260.31, 'y': 659.763, 'c': 0.602707}","{'x': 1245.55, 'y': 868.765, 'c': 0.666921}","{'x': 1283.82, 'y': 1074.84, 'c': 0.524752}","{'x': 1375.03, 'y': 668.6, 'c': 0.596103}","{'x': 1398.47, 'y': 901.097, 'c': 0.721103}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1254.22, 'y': 271.426, 'c': 0.5974}","{'x': 1271.92, 'y': 271.371, 'c': 0.891982}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1333.83, 'y': 277.153, 'c': 0.827246}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1286.7, 'y': 1074.9, 'c': 0.112181}","{'x': 1283.75, 'y': 1074.91, 'c': 0.0965133}","{'x': 1292.58, 'y': 1074.89, 'c': 0.279093}",
"{'x': 1257.12, 'y': 291.963, 'c': 0.914399}","{'x': 1333.86, 'y': 371.368, 'c': 0.825645}","{'x': 1263.13, 'y': 383.098, 'c': 0.739394}","{'x': 1219.02, 'y': 515.568, 'c': 0.763233}","{'x': 1213.01, 'y': 406.642, 'c': 0.813899}","{'x': 1410.31, 'y': 365.427, 'c': 0.774737}","{'x': 1348.52, 'y': 483.31, 'c': 0.840487}","{'x': 1277.81, 'y': 368.393, 'c': 0.819517}","{'x': 1319.07, 'y': 665.609, 'c': 0.581789}","{'x': 1260.36, 'y': 659.752, 'c': 0.600014}","{'x': 1242.63, 'y': 862.944, 'c': 0.675168}","{'x': 1283.81, 'y': 1074.84, 'c': 0.575341}","{'x': 1374.98, 'y': 668.544, 'c': 0.597084}","{'x': 1395.64, 'y': 898.17, 'c': 0.712377}","{'x': 1466.3, 'y': 1074.9, 'c': 0.0510957}","{'x': 1254.33, 'y': 271.396, 'c': 0.545368}","{'x': 1272, 'y': 271.351, 'c': 0.89545}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1336.74, 'y': 274.282, 'c': 0.828493}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1283.78, 'y': 1074.9, 'c': 0.113662}","{'x': 1283.74, 'y': 1074.91, 'c': 0.101451}","{'x': 1292.56, 'y': 1074.89, 'c': 0.320127}",
"{'x': 1257.21, 'y': 291.884, 'c': 0.925338}","{'x': 1336.75, 'y': 371.385, 'c': 0.809792}","{'x': 1266.08, 'y': 383.074, 'c': 0.727499}","{'x': 1221.92, 'y': 512.634, 'c': 0.765613}","{'x': 1213, 'y': 403.716, 'c': 0.822987}","{'x': 1413.25, 'y': 365.456, 'c': 0.771834}","{'x': 1345.51, 'y': 483.274, 'c': 0.820196}","{'x': 1277.8, 'y': 368.35, 'c': 0.827121}","{'x': 1319.09, 'y': 662.762, 'c': 0.576921}","{'x': 1260.35, 'y': 656.875, 'c': 0.5947}","{'x': 1245.52, 'y': 868.755, 'c': 0.672702}","{'x': 1283.79, 'y': 1074.83, 'c': 0.593486}","{'x': 1375.02, 'y': 665.703, 'c': 0.59026}","{'x': 1395.63, 'y': 898.125, 'c': 0.681823}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1257.18, 'y': 271.346, 'c': 0.550406}","{'x': 1274.95, 'y': 271.376, 'c': 0.903385}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1339.71, 'y': 277.155, 'c': 0.822051}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1283.76, 'y': 1074.9, 'c': 0.117249}","{'x': 1283.75, 'y': 1074.91, 'c': 0.105712}","{'x': 1292.55, 'y': 1074.88, 'c': 0.339986}",
"{'x': 1257.3, 'y': 291.856, 'c': 0.913712}","{'x': 1336.78, 'y': 374.26, 'c': 0.798941}","{'x': 1266.15, 'y': 385.926, 'c': 0.747437}","{'x': 1221.97, 'y': 515.596, 'c': 0.761764}","{'x': 1213.12, 'y': 406.575, 'c': 0.829044}","{'x': 1413.27, 'y': 365.459, 'c': 0.774656}","{'x': 1339.72, 'y': 483.254, 'c': 0.822883}","{'x': 1277.83, 'y': 365.578, 'c': 0.842091}","{'x': 1319.04, 'y': 668.62, 'c': 0.57019}","{'x': 1260.32, 'y': 665.672, 'c': 0.58312}","{'x': 1245.47, 'y': 871.719, 'c': 0.681413}","{'x': 1283.78, 'y': 1074.83, 'c': 0.626755}","{'x': 1374.97, 'y': 671.506, 'c': 0.579749}","{'x': 1398.46, 'y': 903.96, 'c': 0.728652}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1257.21, 'y': 271.315, 'c': 0.589837}","{'x': 1277.77, 'y': 271.337, 'c': 0.90487}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1342.59, 'y': 274.294, 'c': 0.832898}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1283.81, 'y': 1074.9, 'c': 0.122372}","{'x': 1283.76, 'y': 1074.91, 'c': 0.112451}","{'x': 1292.58, 'y': 1074.88, 'c': 0.372819}",
